record_id	common_name	pubchem_cid	category	smiles_source	properties_source	relations_source	descriptions_source	mineru_task_id	paper_image	bioactivity	has_2d	has_3d	evidence_quality_tier
MOL-000166	Kanamycin	6032	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	b6a0998a-9e3a-4352-91f7-920c109e4c4e14	no	no	yes	yes	A
MOL-000167	Streptomycin	19649	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000168	Tetracycline	54675776	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000169	Minocycline	54675783	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000170	Tigecycline	54686904	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000171	Demeclocycline	54680690	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000172	Trimethoprim	5578	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000173	Sulfamethoxazole	5329	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000174	Sulfadiazine	5215	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000175	Sulfasalazine	5339	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000176	Levofloxacin	149096	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000177	Moxifloxacin	152946	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000178	Ofloxacin	4583	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000179	Gatifloxacin	5379	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000180	Gemifloxacin	9571107	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000181	Norfloxacin	4539	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000182	Lomefloxacin	3948	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000183	Sparfloxacin	60464	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000184	Trovafloxacin	62959	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000185	Teicoplanin	133065662	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000186	Dalbavancin	16134627	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	no	C
MOL-000187	Oritavancin	16136912	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	no	C
MOL-000188	Telavancin	3081362	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	no	C
MOL-000189	Clindamycin	446598	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000190	Lincomycin	3000540	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000191	Chloramphenicol	5959	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000192	Nitrofurantoin	6604200	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000193	Fosfomycin	446987	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000194	Bacitracin	10909430	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000195	Colistin	5311054	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000196	Daptomycin	21585658	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	no	C
MOL-000197	Linezolid	441401	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000198	Tedizolid	11234049	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000199	Quinupristin	5388937	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000200	Dalfopristin	6323289	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000201	Rifampin	135398735	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000202	Rifabutin	135415564	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000203	Rifapentine	135403821	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000204	Pyrazinamide	1046	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000205	Ethambutol	14052	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000206	Isoniazid	3767	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000207	Clofazimine	2794	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000208	Dapsone	2955	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000209	Spectinomycin	15541	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000210	Fusidic Acid	3000226	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000211	Mupirocin	446596	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000212	Nitrofurazone	5447130	Antibiotic	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000213	Efavirenz	64139	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	ff43d172-bc30-4dbd-ac15-81c3db5eb3a014	no	no	yes	yes	A
MOL-000214	Tenofovir	464205	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	ac13eb3a-2b99-464c-a017-708966980e8914	no	no	yes	yes	A
MOL-000215	Emtricitabine	60877	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	b2ad3502-0e7e-4eef-b85e-ead77b315bf614	no	no	yes	yes	A
MOL-000216	Dolutegravir	54726191	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	8ba0bd0c-cb8b-4516-ac35-dca24c8da93e14	no	no	yes	yes	A
MOL-000217	Bictegravir	90311989	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	292f6852-9075-4f99-8c74-fa882f18578414	no	no	yes	yes	A
MOL-000218	Raltegravir	54671008	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	cae65be2-3206-40fb-86cb-3833943613a314	no	no	yes	yes	A
MOL-000219	Elvitegravir	5277135	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	486159b8-d7d1-49b4-a402-68e357837fab14	no	no	yes	yes	A
MOL-000220	Abacavir	441300	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	8c4d1eb9-9ae1-4707-80a1-ab89641793e114	no	no	yes	yes	A
MOL-000221	Lamivudine	60825	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	91ae76a7-3a58-4e52-9a07-b9861ecd341914	no	no	yes	yes	A
MOL-000222	Stavudine	18283	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	94d428cd-fd0e-48fe-b7ef-466df1f844db14	no	no	yes	yes	A
MOL-000223	Didanosine	135398739	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	f7580882-f341-4423-8754-e9f70b7108c914	no	no	yes	yes	A
MOL-000224	Nevirapine	4463	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	22f2d30e-3d34-4023-be6b-64b553c9e7f014	no	no	yes	yes	A
MOL-000225	Etravirine	193962	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	b316a6fc-cd05-4bb3-aa6d-abd8ad3fa5cd14	no	no	yes	yes	A
MOL-000226	Rilpivirine	6451164	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	13938eda-1580-47d4-9d27-69b22a01955f14	no	no	yes	yes	A
MOL-000227	Darunavir	213039	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000228	Lopinavir	92727	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000229	Atazanavir	148192	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	87823d3b-0b88-412b-a5cb-23c43a3b9ee614	no	no	yes	yes	A
MOL-000230	Fosamprenavir	131536	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	c21c480d-f5f1-4c6e-87af-9d37152c12dc14	no	no	yes	yes	A
MOL-000231	Tipranavir	54682461	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000232	Maraviroc	3002977	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	74cd51c5-b884-488c-8f7d-15035ea6396214	no	no	yes	yes	A
MOL-000233	Enfuvirtide	16130199	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	no	C
MOL-000234	Dolutegravir Sodium	46216142	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	5846ba23-4f23-4320-99d3-2a5837039fe114	no	no	yes	yes	A
MOL-000235	Sofosbuvir	45375808	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	0a83c8c8-a2b6-4e01-8820-86ae1bdd66eb14	no	no	yes	yes	A
MOL-000236	Ledipasvir	67505836	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	4b05756d-79b6-431f-9b29-84c1c82f745f14	no	no	yes	yes	A
MOL-000237	Daclatasvir	25154714	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	a63e320b-b637-4318-8e08-82ffa5b4167f14	no	no	yes	yes	A
MOL-000238	Simeprevir	24873435	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000239	Ombitasvir	54767916	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000240	Paritaprevir	45110509	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000241	Velpatasvir	67683363	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000242	Entecavir	135398508	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000243	Telbivudine	159269	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000244	Ribavirin	37542	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000245	Nirmatrelvir	155903259	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000246	Molnupiravir	145996610	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000247	Favipiravir	492405	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000248	Baloxavir	124081876	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000249	Penciclovir	135398748	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000250	Ganciclovir	135398740	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000251	Valganciclovir	135413535	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000252	Foscarnet	3415	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000253	Cidofovir	60613	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000254	Amantadine	2130	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000255	Rimantadine	5071	Antiviral Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000256	Carboplatin	10339178	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000257	Oxaliplatin	9887053	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	c2e40d0d-2308-4b44-9fbc-d47414daccd314	no	no	yes	yes	A
MOL-000258	Cisplatin	5460033	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	316e824b-3133-42a6-9ecc-e381f2ad496d14	no	no	yes	yes	A
MOL-000259	Gemcitabine	60750	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000260	Capecitabine	60953	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	d0417461-dc7c-457a-9dfe-3bd70b7bb50714	no	no	yes	yes	A
MOL-000261	Pemetrexed	135410875	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	67db5d78-abdc-4a5e-afb6-bfd10aa3cd5014	no	no	yes	yes	A
MOL-000262	Raltitrexed	135400182	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	77a80995-d205-4e69-8cd3-40ffc0da921814	no	no	yes	yes	A
MOL-000263	Cladribine	20279	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	01c63393-ac63-49a8-88be-12b9043fd29e14	no	no	yes	yes	A
MOL-000264	Clofarabine	119182	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	fc6afa37-d79c-4ef1-b51a-c30bf89aa2ff14	no	no	yes	yes	A
MOL-000265	Nelarabine	3011155	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	29e475e9-5dca-4743-b32a-120eff6f442c14	no	no	yes	yes	A
MOL-000266	Fludarabine	657237	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000267	Cytarabine	6253	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	85f88ade-0b65-40cb-bffb-1df97d25cf0414	no	no	yes	yes	A
MOL-000268	Mercaptopurine	667490	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	9e2a7e78-fc36-4139-b1bb-4535a89f36cd14	no	no	yes	yes	A
MOL-000269	Thioguanine	2723601	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	6a3e5c13-56dd-425a-977a-36da8369ed2c14	no	no	yes	yes	A
MOL-000270	Floxuridine	5790	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	0ce19f71-ee22-4ee4-a4a0-35bff529a88114	no	no	yes	yes	A
MOL-000271	Temozolomide	5394	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000272	Ifosfamide	3690	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	f5563c64-c746-405a-bf4a-055244de0c5f14	no	no	yes	yes	A
MOL-000273	Busulfan	2478	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000274	Carmustine	2578	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	9eaa227d-862f-4c68-aabb-3fa75c31d16814	no	no	yes	yes	A
MOL-000275	Lomustine	3950	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000276	Melphalan	460612	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	49d833d0-c2c0-4eb3-90b8-a433e1efab7a14	no	no	yes	yes	A
MOL-000277	Chlorambucil	2708	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	69076204-bc23-4c04-8688-219b89d1224f14	no	no	yes	yes	A
MOL-000278	Bendamustine	65628	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	d52afe42-e460-4cd6-84f0-5cb55e880a2f14	no	no	yes	yes	A
MOL-000279	Dacarbazine	135398738	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	2e8cbd08-c19c-4355-9c8b-72ea372f0ca214	no	no	yes	yes	A
MOL-000280	Procarbazine	4915	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	395806f7-9caf-47eb-836d-15e11e2cfd1e14	no	no	yes	yes	A
MOL-000281	Thiotepa	5453	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	d7cbb85c-13d7-49ad-8b83-ef73ba03ef7114	no	no	yes	yes	A
MOL-000282	Anastrozole	2187	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	e3b74277-1781-4bcd-bc5a-39a43b7a136014	no	no	yes	yes	A
MOL-000283	Letrozole	3902	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	d577f144-b829-44f6-8b24-7dadec52554a14	no	no	yes	yes	A
MOL-000284	Exemestane	60198	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000285	Tamoxifen Citrate	2733525	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	33978cb6-00a0-4a95-8bc7-b8cfd988ddba14	no	no	yes	yes	A
MOL-000286	Fulvestrant	104741	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	c35d00d7-eac1-47ca-957f-f5b65fc2ae0114	no	no	yes	yes	A
MOL-000287	Bicalutamide	2375	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	042a99d6-be64-4a6b-86de-a3ba997ef44a14	no	no	yes	yes	A
MOL-000288	Flutamide	3397	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	27776fca-6280-46a5-80b3-f4bf837a98fd14	no	no	yes	yes	A
MOL-000289	Enzalutamide	15951529	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	2be5b6ae-a10d-4c2d-9db3-6d533cc7616a14	no	no	yes	yes	A
MOL-000290	Abiraterone	132971	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	39e39082-46aa-4b6a-88ff-00d78c619fe414	no	no	yes	yes	A
MOL-000291	Leuprolide	657181	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	706ffec4-d593-453c-a35d-f1099e4cdd8214	no	no	yes	yes	A
MOL-000292	Goserelin	5311128	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	52e26578-3acf-43e0-962c-1f66f8787a6114	no	no	yes	no	A
MOL-000293	Degarelix	16136245	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh	c636c701-a7a6-437b-9b48-2cbbefea7e7014	no	no	yes	no	A
MOL-000294	Etoposide	36462	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text	01a0b059-82e0-48c6-9148-208422a63c2a14	no	no	yes	yes	A
MOL-000295	Teniposide	452548	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000296	Irinotecan	60838	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000297	Topotecan	60700	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000298	Vinblastine	13342	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000299	Vincristine	5978	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000300	Vinorelbine	5311497	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000301	Docetaxel	148124	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000302	Cabazitaxel	9854073	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000303	Daunorubicin	30323	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000304	Epirubicin	41867	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000305	Idarubicin	42890	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000306	Mitoxantrone	4212	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000307	Bleomycin	5360373	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	no	C
MOL-000308	Dactinomycin	457193	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000309	Mitomycin	5746	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000310	Hydroxycarbamide	3657	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000311	Bortezomib	387447	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000312	Carfilzomib	11556711	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000313	Ixazomib	25183872	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000314	Lenalidomide	216326	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000315	Pomalidomide	134780	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000316	Thalidomide	5426	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000317	Vorinostat	5311	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000318	Romidepsin	5352062	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000319	Panobinostat	6918837	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000320	Venetoclax	49846579	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000321	Azacitidine	9444	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000322	Decitabine	451668	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000323	Arsenic Trioxide	14888	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_en|curated_zh		no	no	yes	yes	C
MOL-000324	All-Trans Retinoic Acid	444795	Anticancer Drug	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000325	Afatinib	10184653	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000326	Osimertinib	71496458	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000327	Alectinib	49806720	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000328	Brigatinib	68165256	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000329	Lorlatinib	71731823	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
MOL-000330	Ceritinib	57379345	Targeted Therapy	rdkit_canonical	rdkit_computed	curated_mixed	curated_zh|pubchem_text		no	no	yes	yes	C
